0, [6.9366119e+02 3.5768062e-01 7.6080048e+02 1.4818243e+02], 0.866694986820221
0, [782.72925 145.392   856.289   315.81177], 0.9824566841125488
0, [487.81702  38.2242  541.0446  139.5002 ], 0.7275779247283936
0, [236.31442 387.02124 309.6638  597.30695], 0.9764378666877747
0, [341.5771    94.809456 398.5473   276.21698 ], 0.8080693483352661
0, [217.68085  126.888435 280.90738  281.54413 ], 0.7165699005126953
0, [1726.734    459.31174 1804.2878   677.04553], 0.9779071807861328
0, [1628.6561  265.2173 1701.8403  440.9681], 0.950534999370575
0, [404.5277   98.0834  465.54175 265.77856], 0.8912788033485413
0, [1476.9928    65.63512 1538.9761   226.92519], 0.6489068865776062
0, [1033.4386   131.94414 1106.4855   313.12585], 0.9431054592132568
0, [627.6265  762.2477  739.47266 916.22797], 0.9707375168800354
0, [275.13654 111.97229 339.85452 292.92947], 0.8101999759674072
0, [ 94.95535 550.2368  185.99704 795.89874], 0.9608891010284424
0, [1182.3203     29.673635 1266.0012    156.37967 ], 0.7784305810928345
0, [536.3633  140.40732 598.9602  322.98865], 0.9686305522918701
0, [886.8043  128.18678 953.0965  296.0533 ], 0.8714746832847595
0, [521.3124    59.392887 579.1009   202.66116 ], 0.7248709201812744
0, [366.80893 411.50412 457.66098 648.72546], 0.9882990121841431
0, [1405.4926  216.163  1491.322   409.9468], 0.7710168957710266
0, [668.43304 223.48543 762.2521  408.3622 ], 0.9104836583137512
0, [1087.3328   205.37802 1162.5624   386.91013], 0.9914398193359375
0, [1357.0721  570.6805 1447.4086  796.4812], 0.9867283701896667
0, [1095.8314   980.28174 1181.847   1079.5558 ], 0.9508794546127319
1, [692.01996      0.92481494 754.9741     151.91994   ], 0.7703164219856262
1, [783.8197  144.13739 856.44745 316.1256 ], 0.9535951614379883
1, [342.6978  102.50199 401.21582 280.47748], 0.699630856513977
1, [1787.0879   204.19179 1857.6107   387.3506 ], 0.8133529424667358
1, [536.8602  144.56285 603.18475 322.62817], 0.9243570566177368
1, [653.655   250.89438 745.98016 411.832  ], 0.7630940079689026
1, [1729.4008   464.06595 1812.6757   675.61115], 0.9789797067642212
1, [1622.497   261.6155 1700.8328  443.8368], 0.936053991317749
1, [1464.364     66.28552 1533.0286   222.57947], 0.6697964668273926
1, [1024.7072  129.3481 1106.3447  309.932 ], 0.9067668318748474
1, [628.12366 761.2934  747.9817  916.89984], 0.9690828323364258
1, [272.02673 112.81476 336.69257 284.4825 ], 0.8768935799598694
1, [ 94.07912 549.71967 181.1726  796.40765], 0.9569093585014343
1, [1037.6013   133.21172 1105.5697   311.60684], 0.8135669231414795
1, [885.7846  129.49065 950.80365 296.89673], 0.9091721773147583
1, [520.8519    52.190327 582.44574  172.05142 ], 0.6284737586975098
1, [357.94562 408.5182  454.76224 652.50244], 0.9904389381408691
1, [405.44476  90.29669 465.92593 259.05655], 0.9291216135025024
1, [222.1536   83.90403 288.6732  272.89685], 0.6311421990394592
1, [223.81902 395.7037  302.77377 596.9045 ], 0.9635810256004333
1, [484.9181   119.944016 543.07776  290.91968 ], 0.770176112651825
1, [1428.6178   248.1115  1510.433    421.07678], 0.9534633755683899
1, [253.83101 378.61423 328.38104 594.13654], 0.8984768986701965
1, [666.49146 216.28159 759.3202  409.22244], 0.6716942191123962
1, [1085.019    206.66354 1162.4379   390.11758], 0.9875197410583496
1, [1352.7024  573.5472 1445.072   799.3794], 0.9721727967262268
1, [1092.0337   981.62195 1178.0948  1079.3816 ], 0.8878969550132751
1, [1190.1827     37.559036 1270.3058    155.6746  ], 0.7684144377708435
2, [694.36597     5.2269278 761.3984    146.94792  ], 0.7834771871566772
2, [785.8777  152.51877 858.6327  319.3008 ], 0.9490063786506653
2, [461.91245   58.392475 521.4626   191.83618 ], 0.6836124062538147
2, [217.88239 399.74664 296.13135 594.9876 ], 0.9459754824638367
2, [340.78137  94.05345 400.05667 273.2086 ], 0.8157582879066467
2, [-3.1154752e-02  8.8191028e+02  3.8841919e+01  1.0799269e+03], 0.6307292580604553
2, [1723.6437   460.58456 1807.346    673.6068 ], 0.9700446724891663
2, [1625.1224   259.5228  1701.708    445.67053], 0.9295713305473328
2, [401.22995   91.131294 468.1165   256.80325 ], 0.891772449016571
2, [1473.6045    71.08136 1535.949    218.72003], 0.7456177473068237
2, [624.62634 756.71045 754.80853 916.985  ], 0.9827554821968079
2, [271.3971  110.66017 341.55957 287.26474], 0.8395029306411743
2, [ 98.62383 546.0621  183.80238 793.17566], 0.902737021446228
2, [533.8843  138.38412 601.90295 317.65067], 0.8768892884254456
2, [1041.8516   133.4029  1115.771    303.21487], 0.9425858855247498
2, [881.16327 129.36412 947.6927  301.89685], 0.9219281077384949
2, [529.9584   48.60953 589.00684 174.92342], 0.6722939014434814
2, [372.41672 409.3521  462.29645 650.93713], 0.991570234298706
2, [489.02252 132.36986 547.4547  273.82855], 0.7612982988357544
2, [1426.3672  242.5893 1509.8748  420.7597], 0.9116191267967224
2, [246.56554 371.47964 329.72815 594.6737 ], 0.9345073699951172
2, [667.92725 226.16309 748.60596 410.08572], 0.9009070992469788
2, [394.58374  91.84996 460.07306 258.37744], 0.6265882253646851
2, [1076.057    206.43001 1155.564    393.9423 ], 0.9657934904098511
2, [1361.1005   570.1302  1445.5095   800.57733], 0.9896575808525085
2, [1099.713   976.9824 1186.4006 1079.4286], 0.9073455333709717
2, [1190.0491     33.404926 1273.0947    152.10995 ], 0.8289056420326233
3, [694.85925      0.84391415 759.7513     150.66637   ], 0.6705144047737122
3, [784.0022  142.12288 860.19464 321.76974], 0.9533188343048096
3, [454.4485    46.734787 511.77847  238.21321 ], 0.7071838974952698
3, [1724.       458.30078 1808.1326   674.4985 ], 0.9822385311126709
3, [341.49942  93.37131 397.9224  271.1173 ], 0.8227500319480896
3, [538.0666  139.16275 598.008   326.71762], 0.979343056678772
3, [1620.8759   262.8846  1695.9875   440.65164], 0.9308517575263977
3, [400.8016   90.50731 462.59924 262.36514], 0.9384799003601074
3, [1475.8057    63.65573 1538.5134   219.30421], 0.692929744720459
3, [1032.3251   131.66096 1106.2107   306.39426], 0.8761252164840698
3, [638.26447 764.3708  742.9612  917.95746], 0.9743064641952515
3, [271.6842  108.5732  337.33353 285.36484], 0.8774380683898926
3, [ 99.88677 548.45056 184.90938 795.2589 ], 0.9320163130760193
3, [519.65717 122.3452  581.08936 308.3986 ], 0.7749132513999939
3, [888.4788  132.16312 951.31854 297.3878 ], 0.8936607241630554
3, [367.3261  410.46933 457.1455  650.3957 ], 0.9912471175193787
3, [237.09943 377.9255  317.5572  602.11786], 0.8525242209434509
3, [1099.4178  976.3623 1181.0569 1079.2812], 0.9740086793899536
3, [1421.79     242.42218 1498.5826   418.9122 ], 0.925342857837677
3, [249.10577 370.4612  321.20773 591.355  ], 0.9504632353782654
3, [668.89026 216.52466 754.83215 407.8005 ], 0.8486267924308777
3, [1074.3589   206.73749 1158.3682   388.9401 ], 0.9823036789894104
3, [1357.6016   577.91895 1442.4905   799.7293 ], 0.9909051060676575
3, [1190.5984     31.840061 1270.3135    154.41026 ], 0.8441362977027893
4, [6.9796716e+02 6.6426516e-01 7.6277777e+02 1.5015788e+02], 0.6677654981613159
4, [783.4908  152.03049 857.6715  320.5887 ], 0.9381306767463684
4, [451.738    69.27668 512.2475  242.81326], 0.7587187886238098
4, [480.82416   35.141407 538.8417   138.19989 ], 0.6911560893058777
4, [215.49559 400.60153 289.81638 587.18414], 0.9031658172607422
4, [1725.8993   459.62256 1810.2351   680.25824], 0.9816106557846069
4, [527.3973  138.74814 589.3933  315.5824 ], 0.9615553617477417
4, [211.1301  118.14118 269.82742 283.62024], 0.7473496794700623
4, [3.3143163e-02 8.7811346e+02 5.0750549e+01 1.0789694e+03], 0.7594400644302368
4, [1625.3335  259.7553 1699.7671  445.9334], 0.953406035900116
4, [413.93466  97.48947 470.37836 272.62042], 0.8212084174156189
4, [1030.0388   129.89865 1103.9608   301.62173], 0.939128041267395
4, [632.618   758.60315 757.0877  907.6495 ], 0.9779433012008667
4, [271.79855 104.55664 334.79175 280.79874], 0.8010758757591248
4, [ 98.35745 548.77783 182.36563 796.48303], 0.8942955732345581
4, [881.69244 128.7538  949.4385  301.70895], 0.8973997831344604
4, [529.08167   52.071457 589.5932   173.25166 ], 0.7044259905815125
4, [371.12494 408.79742 459.97168 650.007  ], 0.9868122935295105
4, [402.4934   92.09794 459.71637 257.7821 ], 0.8812410235404968
4, [1474.42      67.46368 1534.0143   220.12506], 0.6430335640907288
4, [233.5915  385.23828 315.95374 595.7227 ], 0.9749108552932739
4, [1431.0356   250.40488 1508.8328   419.6891 ], 0.9083733558654785
4, [650.8451  234.89716 743.5731  407.16745], 0.8837222456932068
4, [1062.7451   207.12065 1153.9248   386.55383], 0.9813916683197021
4, [1360.8964  580.5339 1442.3301  799.4288], 0.9751600027084351
4, [1102.018   975.8725 1191.373  1079.4154], 0.9445922374725342
4, [1186.1844     39.855022 1274.8501    157.36256 ], 0.9357492923736572
5, [6.9305914e+02 4.7636032e-01 7.5979456e+02 1.4495555e+02], 0.8208779096603394
5, [1724.1143   459.65973 1807.0558   672.277  ], 0.980525016784668
5, [344.14313  99.1025  405.8099  277.81174], 0.7287575602531433
5, [1621.2568   256.72614 1693.5068   447.29153], 0.9135503172874451
5, [532.87286 144.13158 599.2664  322.65903], 0.946341872215271
5, [211.12021 132.07637 264.28433 285.43408], 0.6568857431411743
5, [403.9694   91.29381 468.01535 262.6249 ], 0.9114559888839722
5, [1036.2903  133.6679 1107.9681  306.4324], 0.9610974192619324
5, [621.7294  759.55975 746.20917 917.66504], 0.966910183429718
5, [273.6971   111.739944 339.2186   288.45853 ], 0.9403074979782104
5, [787.35297 144.38548 862.0626  319.19388], 0.9757935404777527
5, [ 96.85841 550.26135 180.44635 793.61896], 0.9333292245864868
5, [890.8653  132.31743 950.4187  296.74442], 0.9508098363876343
5, [366.53098 412.12033 459.14188 643.53723], 0.9772031307220459
5, [213.33469 386.9348  298.6997  593.4173 ], 0.9288631081581116
5, [452.60114  83.47979 510.54416 253.45862], 0.6459019780158997
5, [1419.0886   250.84673 1505.959    420.8191 ], 0.9358373284339905
5, [237.5729  366.69086 314.47125 590.5387 ], 0.8616125583648682
5, [665.2507  227.14093 757.2723  415.55167], 0.8975174427032471
5, [1051.4691   204.42204 1151.9731   384.7738 ], 0.9922027587890625
5, [1361.1622   573.18506 1442.5364   803.3079 ], 0.9739495515823364
5, [1097.4371  978.3572 1187.5804 1079.4062], 0.9720283150672913
5, [1186.1848     36.636097 1271.4288    158.27562 ], 0.8681687116622925
6, [698.20325     1.0223963 760.345     151.83711  ], 0.6551692485809326
6, [781.7158  148.45248 857.239   326.2111 ], 0.9686762094497681
6, [335.34827  99.58536 393.58685 272.48904], 0.8237048983573914
6, [1613.9648   253.88817 1690.1917   435.22818], 0.824870765209198
6, [534.5136  136.80077 597.8492  323.32578], 0.9588409662246704
6, [1722.9042   460.35498 1805.386    667.5666 ], 0.9755605459213257
6, [462.88956 109.27756 525.68005 296.20895], 0.8334329128265381
6, [1025.7302   132.65033 1099.855    295.82462], 0.9270601868629456
6, [277.73596  108.137856 336.15738  289.15112 ], 0.8581379055976868
6, [ 92.42546 545.4982  176.02118 791.90796], 0.9366056323051453
6, [1183.4774     38.756668 1272.7958    155.8781  ], 0.6577005386352539
6, [625.66736 760.16565 747.62946 919.9863 ], 0.9761843681335449
6, [887.39264 132.56398 948.6422  298.33963], 0.9033820629119873
6, [514.44696  52.01279 575.2456  173.68257], 0.7738205790519714
6, [369.78906 405.14056 459.119   646.5062 ], 0.9842367172241211
6, [405.02365   89.200424 470.73953  263.08798 ], 0.8773717284202576
6, [1475.2388    74.56695 1537.8036   230.48016], 0.6100247502326965
6, [220.253   389.15744 298.133   597.24274], 0.9792377948760986
6, [1424.4739   244.6036  1504.3745   416.11844], 0.8929823040962219
6, [239.94649 366.07187 310.1254  576.0512 ], 0.7060989737510681
6, [664.4255  224.24873 757.4997  414.89453], 0.840703010559082
6, [350.44296 106.18943 407.72687 270.2714 ], 0.7661885619163513
6, [1045.4067   209.24092 1153.6127   388.04623], 0.9941856265068054
6, [1357.993    577.40173 1446.8507   801.76373], 0.9880714416503906
6, [1103.3546  977.1781 1197.29   1079.4348], 0.9523822665214539
7, [699.19147    1.414935 764.4284   153.44856 ], 0.7257273197174072
7, [755.93835 190.74635 837.5414  389.09488], 0.7050821185112
7, [491.11862 131.84789 552.5914  311.76007], 0.8621370196342468
7, [1720.1119   456.44714 1802.3029   672.84985], 0.9643861651420593
7, [1612.5552  257.0165 1691.1365  436.002 ], 0.9340462684631348
7, [7.4209571e-02 8.7624731e+02 4.5335281e+01 1.0769331e+03], 0.7749465703964233
7, [406.55246 103.61766 467.48773 262.9184 ], 0.660811185836792
7, [1473.1367    66.44345 1535.8352   220.73053], 0.6176927089691162
7, [624.8927  756.27576 746.1585  918.9961 ], 0.9766448736190796
7, [266.79172  104.463585 327.81595  288.18906 ], 0.8625296354293823
7, [784.99133 147.80493 859.0193  314.93643], 0.8803627490997314
7, [ 99.41362 542.7499  184.4307  796.3568 ], 0.9362881183624268
7, [530.10315 139.89835 593.8179  325.75037], 0.9270389676094055
7, [886.5529  128.7903  948.6857  296.50058], 0.9263188242912292
7, [517.3197   51.66468 578.7731  183.83804], 0.6237322092056274
7, [367.80295 406.09164 459.14413 641.21136], 0.9740421772003174
7, [405.89185  90.71926 465.95966 253.59238], 0.9056009650230408
7, [213.40161 383.36475 301.19846 592.5653 ], 0.9691813588142395
7, [1419.4154   246.5305  1500.7074   415.20673], 0.956481397151947
7, [243.6217  363.05585 323.61584 574.88837], 0.6568725109100342
7, [663.29065 225.95728 757.86127 412.15668], 0.789618730545044
7, [1028.515    135.07689 1103.2639   297.5587 ], 0.9308090209960938
